areacode,cat1,cat2,cat3,contentid,contenttypeid,mapx,mapy,readcount,title,addr1,code
31,A02,A0207,A02070200,577335,15,126.9806043,37.26548921,35634,수원연극축제 <숲 속의 파티>,경기도 수원시 권선구 서둔로 155,31010
31,A03,A0302,A03020700,577433,28,127.2926874,37.25475994,20107,아시아나 컨트리클럽,경기도 용인시 처인구 양지면 양대로 290,31190
31,A03,A0302,A03020700,577443,28,127.3510391,37.87976345,17944,썬힐 골프클럽,경기도 가평군 조종면 운악청계로 809,31370
39,A01,A0101,A01010400,577461,12,126.822831,33.47599889,29233,다랑쉬오름(월랑봉),제주특별자치도 제주시 구좌읍 세화리 산6,39010
34,A01,A0101,A01011300,577571,12,126.2644699,36.30181568,42327,호도,충청남도 보령시 오천면 호도길 22,34030
34,A01,A0101,A01011300,577593,12,126.3832318,36.9193799,32300,웅도,충청남도 서산시 대산읍 웅도1길 92,34050
34,A01,A0101,A01011300,577623,12,126.6024364,35.99402887,19188,유부도,충청남도 서천군 장항읍 유부도길,34340
31,A03,A0302,A03020700,577646,28,127.4247252,37.35957798,15568,그린힐 컨트리클럽,경기도 광주시 곤지암읍 내선길 176,31250
31,A03,A0302,A03020700,577694,28,127.3846776,37.40585245,15440,이스트밸리,경기도 광주시 곤지암읍 건업길 195,31250
38,A01,A0101,A01011300,577708,12,126.1437721,35.2034806,22498,낙월도,전라남도 영광군 낙월면 상낙월리,36440
31,A03,A0302,A03020700,577738,28,127.4587161,37.6658292,17447,마이다스밸리 골프클럽,경기도 가평군 설악면 다락재로 73-111,31370
38,A01,A0101,A01011300,577741,12,126.9813889,34.32418778,48273,생일도,전라남도 완도군 생일면,36460
38,A01,A0101,A01011300,577805,12,125.2986133,34.3906756,19813,하태도,전라남도 신안군 흑산면 장굴길 49-1,36480
38,A01,A0101,A01011300,577831,12,126.0363653,34.60622685,31477,하의도,전라남도 신안군 하의면 곰실길 20,36480
38,A01,A0101,A01011300,577866,12,126.0474244,34.88443456,48367,자은도,전라남도 신안군 자은면 구영1길 8,36480
38,A01,A0101,A01011300,577894,12,126.1957325,34.57734377,23346,율도,전라남도 신안군 장산면 율도길 17-3,36480
38,A01,A0101,A01011300,577932,12,125.9762375,34.59874339,17016,신도,전라남도 신안군 하의면 신도길 34,36480
38,A01,A0101,A01011300,578024,12,126.1118228,34.71021636,20653,반월도·박지도,전라남도 신안군 안좌면,36480
38,A01,A0101,A01011300,578216,12,125.4684246,34.2085348,57387,만재도,전라남도 신안군 흑산면 만재도길 36-8,36480
39,A05,A0502,A05020100,578311,39,126.8966372,33.41227101,20020,순덕이네해산물장터,제주특별자치도 서귀포시 성산읍 온평서로 48,39020
1,A05,A0502,A05020100,578330,39,126.9745493,37.56232411,22118,진주회관,서울특별시 중구 세종대로11길 26,11020
38,A01,A0101,A01011300,578400,12,126.0510003,34.47893028,28282,가사도,전라남도 진도군 조도면 가사도길 106,36470
36,A01,A0101,A01011300,578415,12,128.558736,34.71397981,39591,장사도,경상남도 통영시 한산면 장사도,38050
36,A01,A0101,A01011300,578459,12,128.713515,34.78908254,28332,내도(거제),경상남도 거제시 일운면 내도길 1,38090
38,A01,A0101,A01011300,578501,12,126.1002409,34.4563225,20191,장도,전라남도 진도군 지산면 가학장도길 1,36470
38,A01,A0101,A01010400,578515,12,126.2214096,34.38835985,18668,여귀산,전라남도 진도군 임회면 상만리,36470
31,A03,A0302,A03020700,578603,28,127.7433982,37.29824091,17579,캐슬파인 골프클럽,경기도 여주시 강천면 부평로 580,31280
38,A01,A0101,A01010400,578656,12,126.6970893,34.53439011,18146,덕룡산,전라남도 강진군 도암면 봉황리,36390
38,A01,A0101,A01010400,578670,12,126.7671191,34.65550823,18572,보은산,전남 강진군 강진읍 동성리,36390
38,A01,A0101,A01010400,578684,12,126.6967401,34.50484064,22149,주작산,전라남도 강진군 신전면 수양리,36390
38,A01,A0101,A01010400,578691,12,126.8588003,34.52708249,17695,천태산,전라남도 강진군 대구면 용운리,36390
38,A01,A0101,A01010400,578699,12,126.8283487,34.47463508,17666,봉대산,전라남도 강진군 강진읍 덕남리,36390
31,A03,A0302,A03020700,578713,28,127.3055793,38.07423993,15659,몽베르 컨트리클럽,경기도 포천시 영북면 산정호수로 359-12,31270
31,A03,A0302,A03020700,578731,28,127.3873411,37.79418519,19445,크리스탈밸리,경기도 가평군 상면 대보간선로 602-111,31370
4,B02,B0201,B02010100,578790,32,128.5981096,35.87091993,50791,노보텔 앰배서더 대구,대구광역시 중구 국채보상로 611,22010
31,A03,A0302,A03020700,578814,28,127.2818772,36.95963827,15259,윈체스트 골프클럽,경기도 안성시 서운면 오촌길 97-31,31220
35,A02,A0206,A02060100,578875,14,128.0111964,36.11689517,35845,김천 세계도자기박물관,경상북도 김천시 대항면 직지사길 118,37030
38,A05,A0502,A05020100,578907,39,127.451548,34.87376195,26276,욕보할매집(동백식당),전라남도 순천시 별량면 별량장길 20,36030
31,A05,A0502,A05020100,578923,39,127.2747598,38.17029203,14862,샘물매운탕,경기도 포천시 관인면 찬우물길 85,31270
35,A02,A0202,A02020700,578954,12,128.0142517,36.11646472,46005,직지문화공원,경상북도 김천시 대항면 운수리 31-1,37030
35,A05,A0502,A05020100,578967,39,129.3680897,36.04668393,27705,오대양물회식당,경상북도 포항시 북구 대신로 28-1,37010
36,A05,A0502,A05020100,578976,39,128.6268259,34.87520747,35181,백만석,경상남도 거제시 계룡로 47,38090
35,A02,A0201,A02010800,578999,12,128.00242,35.89124288,42450,청암사(김천),경상북도 김천시 증산면 평촌2길 335-48,37030
34,A05,A0502,A05020100,579017,39,126.415915,36.60677764,23646,맛동산,충청남도 서산시 부석면 간월도1길 95-5,34050
32,A05,A0502,A05020100,579020,39,129.1910972,37.43926326,11829,바다횟집,강원도 삼척시 새천년도로 88,32070
32,A05,A0502,A05020100,579035,39,128.5936496,38.20261879,24897,단천식당,강원도 속초시 아바이마을길 17,32060
37,A05,A0502,A05020100,579046,39,127.1459591,35.81706672,39854,가족회관,전라북도 전주시 완산구 전라감영5길 17,35010
38,A05,A0502,A05020100,579064,39,126.5229557,35.06502751,22440,대흥식당,전라남도 함평군 함평읍 시장길 112,36430
38,A01,A0101,A01010400,579070,12,126.9008142,34.37671946,21274,삼문산,전남 완도군 약산면,36460
38,A01,A0101,A01011300,579081,12,127.488507,34.49716865,21616,내나로도,전라남도 고흥군 고흥읍,36350
38,A01,A0101,A01011300,579088,12,127.5077817,34.44096415,35932,외나로도,전라남도 고흥군 고흥읍,36350
38,A05,A0502,A05020100,579144,39,127.0859713,34.66985639,27143,해돋이횟집,전라남도 보성군 회천면 남부관광로 2313,36360
38,A01,A0101,A01011300,579154,12,127.1034493,34.60030893,23759,득량도,전라남도 고흥군 도양읍 득량관선길 91,36350
38,A01,A0101,A01011300,579169,12,127.4449669,34.47653411,20583,사양도,전라남도 고흥군 봉래면 사양선창길 63,36350
38,A01,A0101,A01011300,579199,12,127.258677,34.38936847,20168,시산도,전라남도 고흥군 도양읍,36350
36,A05,A0502,A05020100,579392,39,127.7466589,35.06438175,19030,여여식당,경상남도 하동군 하동읍 경서대로 92,38360
37,A05,A0502,A05020100,579399,39,127.7769565,35.89848246,22163,전주식당,전라북도 무주군 설천면 구천동1로 101,35330
2,A05,A0502,A05020100,579402,39,126.3919559,37.64012973,24916,선수미락횟집,인천광역시 강화군 화도면 해안남로2903번길 58,23310
38,A01,A0101,A01011300,579414,12,127.0912649,34.45787467,26943,연홍도,전라남도 고흥군 금산면,36350
38,A01,A0101,A01011300,579418,12,127.3103086,34.72366527,23343,우도(고흥),전라남도 고흥군 남양면 우도길,36350
38,A01,A0101,A01011300,579421,12,127.292531,34.44583496,19502,죽도(고흥),전라남도 고흥군 도화면,36350
38,A01,A0101,A01011300,579472,12,127.3061688,34.43940257,18864,지죽도,전라남도 고흥군 도화면 지호길 27-38,36350
38,A01,A0101,A01011300,579487,12,127.4441612,34.7095358,19232,진지도,전라남도 고흥군 과역면 백일리,36350
38,A01,A0101,A01011300,579565,12,127.4100122,34.56451257,18515,취도,전라남도 고흥군 포두면 오취안길 43-14,36350
38,A01,A0101,A01011300,579610,12,127.4293072,34.69892007,20393,백일도,전라남도 고흥군 과역면 백일길 315-4,36350
38,A01,A0101,A01011300,579637,12,127.1483089,34.50277616,18073,상화도(고흥),전라남도 고흥군 도양읍 상화도길,36350
38,A01,A0101,A01011300,579674,12,127.4018372,34.48093844,18153,수락도,전라남도 고흥군 봉래면 모래금길 375-3,36350
38,A01,A0101,A01011300,579742,12,127.4712264,34.67145997,17557,원주도,전라남도 고흥군 과역면 원당길 106,36350
38,A01,A0101,A01011300,579986,12,127.4486975,34.57421492,17859,첨도,전라남도 고흥군 포두면 오취길 709,36350
38,A01,A0101,A01011300,579990,12,127.1475341,34.49628521,18769,하화도(고흥),전라남도 고흥군 도양읍 하화도길,36350
38,A01,A0101,A01011300,580000,12,127.4151192,34.7114462,17861,미덕도,전라남도 고흥군 과역면 백일길 63-118,36350
38,A01,A0101,A01011300,580022,12,126.3657075,34.41393709,20363,금호도,전라남도 진도군 고군면 금호도길 16,36470
38,A01,A0101,A01011300,580035,12,125.8537126,34.21645381,22365,맹골도,전라남도 진도군 조도면 맹골도길 14-4,36470
38,A01,A0101,A01011300,580069,12,126.3556307,34.40756264,18481,모도,전라남도 진도군 의신면 모도길 12-3,36470
38,A01,A0101,A01011300,580086,12,126.3006027,34.38800838,25045,접도,전라남도 진도군 의신면 황모길 81,36470
38,A01,A0101,A01011300,580102,12,126.0510943,34.25776064,22376,각흘도,전라남도 진도군 조도면 관매작흘도길 6,36470
38,A01,A0101,A01011300,580288,12,125.9471912,34.30622579,19688,갈목도,전라남도 진도군 조도면 진목도갈목길 10,36470
38,A01,A0101,A01011300,580302,12,125.8592348,34.19743381,22851,곽도,전라남도 진도군 조도면 맹골곽도길 23,36470
38,A01,A0101,A01011300,580311,12,125.9753331,34.30949809,21029,관사도,전라남도 진도군 조도면 관사도길 20-10,36470
32,B02,B0201,B02010500,580519,32,128.8352026,37.21156867,40746,메이힐스리조트,강원도 정선군 고한읍 물한리길 8,32350
38,A01,A0101,A01011300,580716,12,125.969621,34.37505731,20961,내병도,전라남도 진도군 조도면 내병도길 14-2,36470
38,A01,A0101,A01011300,580719,12,125.9577227,34.34832401,21585,눌옥도,전라남도 진도군 조도면 눌옥도길 2-1,36470
38,A01,A0101,A01011300,580729,12,125.996999,34.26314251,24820,대마도,전라남도 진도군 조도면,36470
38,A01,A0101,A01011300,580733,12,126.1809719,34.25409646,23476,독거도,전라남도 진도군 조도면 독거도길 26-4,36470
38,A01,A0101,A01011300,580737,12,125.9396935,34.23863046,20653,동거차도,전라남도 진도군 조도면 동거차동육길 50,36470
38,A01,A0101,A01011300,580758,12,125.9047074,34.24853991,21161,서거차도,전라남도 진도군 조도면 서거차도1길,36470
38,A01,A0101,A01011300,580768,12,126.0445805,34.40067785,20665,성남도,전라남도 진도군 조도면 성남도길,36470
36,B02,B0201,B02010500,581026,32,128.9839409,35.42473573,39111,에덴밸리리조트,경상남도 양산시 원동면 어실로 1206,38100
1,A05,A0502,A05020100,581154,39,127.0561758,37.44319496,20577,상락원,서울특별시 서초구 원터길 23,11220
1,A05,A0502,A05020100,581248,39,126.819486,37.54788135,24297,낙원(메이필드호텔),서울특별시 강서구 방화대로 94,11160
1,A05,A0502,A05020100,581460,39,126.819486,37.54788135,42775,봉래헌(메이필드호텔),서울특별시 강서구 방화대로 94,11160
1,A05,A0502,A05020100,581602,39,126.889881,37.50036868,27601,어울림,서울특별시 구로구 공원로 41,11170
36,A05,A0502,A05020100,581762,39,128.4257049,34.86085269,24816,굴향토집,경상남도 통영시 무전5길 37-41,38050
1,A05,A0502,A05020100,581801,39,127.0222022,37.50290409,14940,신정전복맛집,서울특별시 서초구 사평대로52길 10,11220
1,A05,A0502,A05020100,581825,39,127.0252465,37.49836856,21659,노랑저고리,서울특별시 서초구 서초대로73길 9,11220
1,A05,A0502,A05020100,581828,39,127.0291632,37.48503962,45052,신가예촌,서울특별시 서초구 서운로 11,11220
32,B02,B0201,B02010700,582215,32,128.5773916,37.42411703,28161,가리왕산이야기 펜션,강원도 정선군 정선읍 청량길 32,32350
31,B02,B0201,B02010700,582354,32,127.5018322,37.5516988,28954,솔베르크펜션,경기도 양평군 옥천면 용천로 368,31380
1,A05,A0502,A05020100,582375,39,126.9777476,37.61134902,24932,평창동 북악정,서울특별시 종로구 평창36길 6,11010
1,A05,A0502,A05020100,582755,39,126.9693713,37.58709891,31258,지화자,서울특별시 종로구 자하문로 125,11010
32,A05,A0502,A05020100,582923,39,127.4652318,38.15067007,16591,생수송어횟집,강원도 철원군 근남면 하오재로 923,32360
31,A05,A0502,A05020100,582936,39,127.5019793,37.55439015,25407,쏠비알,경기도 양평군 옥천면 용천로 391,31380
2,A01,A0101,A01011200,583015,12,126.4826797,37.28085365,60901,영흥도 십리포해변,인천광역시 옹진군 영흥면 영흥북로 420-26,23320
6,B02,B0201,B02010100,583031,32,129.0366311,35.10906378,35726,토요코인호텔 (부산역2점),부산광역시 중구 중앙대로 125,21010
36,A01,A0101,A01011200,583071,12,128.6922331,34.80797727,62791,구조라해수욕장,경상남도 거제시 일운면 거제대로 2056,38090
39,B02,B0201,B02010500,583141,32,126.9280674,33.43025009,49533,휘닉스 제주 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,39020
32,A02,A0202,A02020300,583164,12,128.3196434,37.58010799,47942,휘닉스 블루캐니언,강원도 평창군 봉평면 태기로 174,32340
1,A05,A0502,A05020900,583700,39,126.9748933,37.57665301,32753,고궁뜨락,서울특별시 종로구 효자로 12,11010
36,A04,A0401,A04010900,583826,38,128.4277413,34.8397412,11696,금성냉장,경상남도 통영시 남망길 106,38050
36,A04,A0401,A04010900,583930,38,128.4261052,34.84485726,10776,대호누비,경상남도 통영시 통영해안로 355,38050
32,B02,B0201,B02010500,584282,32,129.0441028,37.68363776,44429,썬크루즈,강원도 강릉시 강동면 헌화로 950-39,32030
36,A04,A0401,A04010900,584643,38,128.427083,34.84359353,17985,영하누비 (통영누비),경상남도 통영시 남망길 15,38050
36,A04,A0401,A04010900,584678,38,128.4190726,34.84072704,13467,팔도건어물 (통영),경상남도 통영시 통영해안로 209-3,38050
1,A02,A0202,A02020400,584698,12,127.0182354,37.51786895,31639,스파레이,서울특별시 서초구 강남대로107길 5,11220
36,A04,A0401,A04010900,584703,38,128.4355378,34.84424916,13621,한려물산 / 멸치원 (통영),경상남도 통영시 멘데산업길 41,38050
36,A04,A0401,A04010200,584712,38,128.4246359,34.8453294,30548,통영중앙전통시장,경상남도 통영시 중앙시장1길 14-16,38050
36,A04,A0401,A04010200,584736,38,128.4194392,34.84129365,15716,서호시장 (새터시장),경상남도 통영시 새터길 42-7,38050
36,A02,A0201,A02010500,584769,12,128.4222556,34.84307684,23113,김상옥 생가,경상남도 통영시 항남1번가길 13,38050
36,A02,A0201,A02010500,584824,12,128.4201502,34.84663751,25286,박경리 생가,경상남도 통영시 충렬1길 76-38,38050
36,A02,A0201,A02010700,584849,12,128.417523,34.83279179,22174,봉평동지석묘,경상남도 통영시 해평6길 25,38050
36,A02,A0203,A02030600,584861,12,128.4128288,34.83832442,28428,윤이상 거리,경상남도 통영시 박효자길 1,38050
36,A02,A0201,A02010500,584891,12,128.4227723,34.84142981,25688,이중섭 거주지(통영),경상남도 통영시 항남3길 25,38050
36,A02,A0203,A02030600,584929,12,128.4229888,34.84511273,33940,청마거리,경상남도 통영시 세병로 5,38050
36,A02,A0206,A02060300,584956,14,128.4669671,34.89042234,21302,통영 명품진주전시관,경상남도 통영시 용남면 남해안대로 83,38050
36,A02,A0202,A02020700,584970,12,128.4435093,34.8444965,40355,이순신공원,경상남도 통영시 멘데해안길 205,38050
